PostcodeA,PostcodeB,Distance,Group
3811,9903,0.001225490196048895,2011
5246,7101,0.0012254901960773168,2011
6846,9123,0.0012324321014034467,2011
1685,3956,0.0012616805405514242,2011
1753,6532,0.001262626262644062,2011
5731,6591,0.001288242157102104,2011
1011,5046,0.0013002450665737797,2011
5912,9008,0.0013368983957207092,2011
7312,9674,0.0013736263736063847,2011
1724,7424,0.001388888888868678,2011
1333,3628,2.842170943040401e-14,2012
2015,9051,2.842170943040401e-14,2012
1901,6301,1.1111522667306417e-05,2012
1511,6454,4.833140005189307e-05,2012
4006,5923,4.951475540337924e-05,2012
1461,9444,7.999663171176508e-05,2012
5305,5394,0.0001030424478472014,2012
1662,9081,0.00010869565218740718,2012
4631,8304,0.00012254901957930997,2012
5294,6961,0.00012569130217343627,2012
3612,9175,0.00013491449186631144,2012
5051,7327,0.00023272475726798802,2012
4207,5301,0.00024920987857512955,2012
6703,8265,0.0002626050420531101,2012
5363,5811,0.0002814522937910624,2012
4754,9945,0.0003052503052458633,2012
6915,7109,0.0003267815279173192,2012
4903,5446,0.00038819875771878287,2012
4152,5248,0.0003908264438905462,2012
3124,9404,0.0004431052817892578,2012
1135,1679,0.000536943336129525,2012
6461,7311,0.0005574136008874575,2012
9137,9645,0.0005696061052162804,2012
4021,9293,0.0005717764540236203,2012
5759,7135,0.0005867065387974435,2012
1724,6861,0.000631313131322031,2012
6861,9688,0.000631313131322031,2012
7778,8034,0.0006716417910297423,2012
1722,2761,0.0006849891843785372,2012
3862,9294,0.0006911456683837969,2012
6307,9257,0.00070696359139788,2012
1567,3241,0.0007246376811451682,2012
4002,8166,0.0007246376811451682,2012
8166,8711,0.0007246376811451682,2012
2142,8438,0.0007478766175097462,2012
1813,1967,0.0007704412120830284,2012
6591,7971,0.0008373205741349921,2012
8071,9781,0.0008403361344733185,2012
1485,7912,0.0008547008547452606,2012
2905,6415,0.0008658008657960181,2012
6343,7047,0.0008886141482946641,2012
5421,7771,0.0009469696969972574,2012
1037,5583,0.0009476641745038705,2012
3531,6844,0.0009927163355598623,2012
3335,3543,0.0010008350525652077,2012
3273,6121,0.0010143405486076063,2012
5439,8144,0.0010442773600516375,2012
6531,7462,0.0010569286368422581,2012
3993,4624,0.0011437908496816362,2012
1911,9693,0.0011594202898379535,2012
1741,6135,2.842170943040401e-14,2013
3466,9688,2.842170943040401e-14,2013
6121,6861,2.842170943040401e-14,2013
4671,7205,3.023608502417119e-05,2013
2288,5846,3.886807593289632e-05,2013
2141,7895,9.53371467744546e-05,2013
6051,6576,0.00012632089953967807,2013
1017,9525,0.00015089598554141048,2013
3571,7582,0.00016301682634889403,2013
1321,6336,0.00018332966675416174,2013
3645,9564,0.00018402649979520902,2013
5801,5953,0.0002070393374538071,2013
5506,9678,0.0002088554720387492,2013
7934,8736,0.00024211545752450547,2013
1109,4921,0.0002664392290228079,2013
6416,8525,0.00026891705419984646,2013
7231,8081,0.000288700790463281,2013
3841,8731,0.0003759398496185895,2013
4726,9943,0.00041055718475035974,2013
2105,9521,0.0004901960784309267,2013
2406,9112,0.000499665879630129,2013
2136,7948,0.0005034271925410394,2013
7331,8493,0.0005052844330180051,2013
1241,5802,0.0005252100840493767,2013
5931,9008,0.0005735922266296711,2013
9591,9774,0.0006818181818175617,2013
5809,7661,0.0006993006992956907,2013
1614,7491,0.0007177056086504763,2013
1525,3847,0.0007417981375681393,2013
1231,2514,0.0007620356813049511,2013
2332,8802,0.0007968633426855831,2013
4818,8572,0.0008053707506689989,2013
5152,6866,0.0008108872997922845,2013
3521,4812,0.0008116883116713325,2013
2121,6511,0.0008265944958907312,2013
2515,9725,0.0008549585886328259,2013
5683,8064,0.0008852258852130035,2013
2253,5932,0.0008997905540013562,2013
1734,7926,0.00090199737758212,2013
5165,5735,0.0009337068160846229,2013
1396,5827,0.0009339292857930559,2013
2275,4207,0.0009459924320367463,2013
1832,9551,0.0009913645223207368,2013
6414,8431,0.0010025062656779937,2013
1755,7151,0.0010095477568086153,2013
