GroupA,GroupB,Distance,Group
2275,9851,0.17523900610456816,2012
3841,6112,0.1758926095777453,2012
1271,9263,0.17811946773043738,2012
3413,3461,0.1848092539892556,2012
4132,7071,0.18589332199003503,2012
5081,8506,0.18842800819957345,2012
2151,5661,0.1887035463078943,2012
2904,6544,0.18899678635429848,2012
3381,6414,0.19264836725092874,2012
6811,7483,0.1941576544244398,2012
1273,2355,0.19497546068012106,2012
4196,8521,0.19528505930075385,2012
2587,7553,0.19571623258561016,2012
5346,6445,0.20381200558166113,2012
4151,9462,0.01852874621314551,2013
3959,9625,0.0315726716752926,2013
1974,3075,0.04766495435642403,2013
2631,3216,0.05154251362754394,2013
8212,8302,0.060694196875638776,2013
2332,6135,0.06744637443550373,2013
2973,9773,0.07744078544373943,2013
3043,3413,0.0821428787094562,2013
2242,6235,0.08541206323858258,2013
2551,2711,0.08792912144207804,2013
1767,5342,0.09083208652876705,2013
3752,7152,0.09679044001446412,2013
6915,8051,0.09874675286719453,2013
3263,8043,0.1013052699781381,2013
1016,3074,0.10596770437043071,2013
4814,5914,0.11133081731759861,2013
2642,2652,0.11236786565177516,2013
1275,5143,0.11879011347547369,2013
2254,7334,0.12259004556537625,2013
8326,8458,0.12418816763646529,2013
3205,5665,0.12831520375447558,2013
7482,9081,0.1295079170641068,2013
1906,6045,0.13042211376180646,2013
7334,7545,0.13329353207978079,2013
6708,9407,0.13402625589073158,2013
3214,4133,0.13863093838808016,2013
4671,5384,0.13905729586999566,2013
7271,8131,0.1412898519126656,2013
4147,7071,0.1426071272149932,2013
3054,8013,0.14285693160200572,2013
2241,3121,0.14442642709218936,2013
7531,7894,0.14879715412080094,2013
4706,7828,0.1495056834180639,2013
6218,9154,0.1523301540410178,2013
4671,8702,0.15296939107453655,2013
2851,4847,0.15454595232692567,2013
5922,9903,0.1545605025934422,2013
4623,7542,0.15759600303667762,2013
3041,3448,0.15979415448881212,2013
1641,2465,0.16093528162690646,2013
5384,8702,0.16109659562464598,2013
2042,9684,0.16240588911165937,2013
3421,3972,0.1641604711116595,2013
1613,8451,0.16661821166751428,2013
3704,7813,0.17116549276391474,2013
4762,5862,0.17494716023916507,2013
1963,6135,0.17520900779379112,2013
1963,2332,0.17619918000828394,2013
6871,7451,0.17622622414600758,2013
3436,6713,0.17656444193880616,2013
1761,6666,0.03492303044630201,2014
6851,8537,0.04141253337618187,2014
4101,5667,0.05994583964486221,2014
5963,8191,0.062149842020479844,2014
1456,7135,0.06410257895837272,2014
3043,7413,0.06557295529622326,2014
5961,7126,0.06585572118689743,2014
5165,6163,0.06846979715078715,2014
5397,9216,0.0690069895050899,2014
2161,8276,0.07808372730338796,2014
7585,9884,0.08674280328098084,2014
8442,8581,0.09333556870282347,2014
3553,3814,0.10578903376588583,2014
1486,5109,0.10626546973496971,2014
2871,8834,0.10925525507125335,2014
5021,6823,0.11447912873196336,2014
1975,3353,0.11479168709038036,2014
2266,2804,0.11953550301467253,2014
7462,9525,0.12184284555256908,2014
3641,4124,0.12508747460649036,2014
2231,5345,0.1277777777777942,2014
8921,8932,0.13248092034212858,2014
7201,8072,0.13353160591993649,2014
2935,8451,0.13949710569095014,2014
5571,5662,0.14007565449223836,2014
7431,9022,0.14064141020153934,2014
1422,2225,0.14199542201266446,2014
1451,9409,0.14200642662720825,2014
3851,4284,0.14205359151126684,2014
6464,8013,0.147004546811696,2014
1275,3274,0.1478114896322135,2014
4005,6852,0.14784605440571294,2014
2941,6229,0.14925561245623564,2014
6133,9628,0.1497891798856819,2014
1871,8574,0.15041025285278062,2014
7558,9608,0.15179340135330074,2014
2546,3515,0.15387924269182732,2014
6442,7731,0.15556972702421162,2014
8501,9287,0.15859041683910918,2014
1135,1451,0.1599822978293082,2014
1109,7429,0.15998388040897954,2014
1431,9221,0.1605194143212465,2014
1601,3731,0.16125533588615604,2014
3703,9001,0.16649385408899067,2014
3373,6983,0.168009829717836,2014
3997,8622,0.17209669012438233,2014
3721,5282,0.17238241294757234,2014
8435,8628,0.1728313746158199,2014
1606,3945,0.1769528018748614,2014
3084,8101,0.18045139070713828,2014
2172,9212,0.01800007947416616,2015
2584,6951,0.05579823113664543,2015
4881,9137,0.05738702888503547,2015
9645,9688,0.061974907517638414,2015
2013,9404,0.06367933170692967,2015
1068,3317,0.06706411771298303,2015
3762,8855,0.07123340111891582,2015
6605,9408,0.07459286777363848,2015
4782,5114,0.07470343493005069,2015
5666,9073,0.0760742663869678,2015
6112,6562,0.07896829610528054,2015
3434,9723,0.07910949850360435,2015
6811,8747,0.08175920318080253,2015
6235,8742,0.08276323565658499,2015
9642,9681,0.08423264684571415,2015
1503,3532,0.08589803386703229,2015
3361,7311,0.0926793783096269,2015
1398,4255,0.09968352700199716,2015
2261,6708,0.10607216768729234,2015
8397,8474,0.10701026019588958,2015
3413,4873,0.11155276644446206,2015
4861,8624,0.11248181524562843,2015
1032,1624,0.11295512428477882,2015
1182,4101,0.11869996621460123,2015
2114,5344,0.12199142671012991,2015
9305,9661,0.1284980283184527,2015
1852,9472,0.13735282864941484,2015
3844,8304,0.14082904741813793,2015
5807,5943,0.1450046947649365,2015
2161,3921,0.14593059547904577,2015
4741,5271,0.14718187233176333,2015
4283,4761,0.14744473847230574,2015
1135,2566,0.14778615299130285,2015
3112,4834,0.14894933068907626,2015
4128,8011,0.15097761428367593,2015
1034,8447,0.15160179344590619,2015
5394,8112,0.15296692578946802,2015
6002,8702,0.1593353094580122,2015
1275,3274,0.16083916083914573,2015
1783,3515,0.16240713269021653,2015
3284,6225,0.1625624854867909,2015
1767,4841,0.16379178786334306,2015
6982,9302,0.16691179167495077,2015
1841,7312,0.16824086501835592,2015
2415,6371,0.16849378373743049,2015
5081,8464,0.17251475035876074,2015
3089,6417,0.17392607423953954,2015
6353,9711,0.17946072671599173,2015
1715,6163,0.18007834267522074,2015
5144,6361,0.18036645883310007,2015
1018,3071,0.04037812744045245,2016
9665,9975,0.04733487296812685,2016
3026,3076,0.05604001892414593,2016
1063,9742,0.06845234436389756,2016
2252,6721,0.07278581147439409,2016
1947,1964,0.08584645893960716,2016
1383,3905,0.0871896829695348,2016
3253,6538,0.09514123523980482,2016
6411,9153,0.0958851723695266,2016
9135,9247,0.0965264795916261,2016
5467,5627,0.1009598991410568,2016
5524,6871,0.1068238731743746,2016
