GroupA,GroupB,Distance,Group
6341,9957,11.180339887498949,2010
7859,8439,11.180339887498949,2010
8552,8883,11.180339887498949,2010
8742,8773,11.180339887498949,2010
8883,9455,11.180339887498949,2010
9152,9749,11.180339887498949,2010
1119,4878,12.24744871391589,2010
1119,9455,12.24744871391589,2010
1309,8439,12.24744871391589,2010
1692,4616,12.24744871391589,2010
1692,8775,12.24744871391589,2010
2155,8534,12.24744871391589,2010
3115,8612,12.24744871391589,2010
3115,8772,12.24744871391589,2010
3197,6199,12.24744871391589,2010
3198,9455,12.24744871391589,2010
3528,9085,12.24744871391589,2010
3541,9455,12.24744871391589,2010
3899,5449,12.24744871391589,2010
4212,8816,12.24744871391589,2010
4616,8045,12.24744871391589,2010
4616,8291,12.24744871391589,2010
9455,9979,5.0,2011
3198,6199,7.0710678118654755,2011
5656,8319,7.0710678118654755,2011
1044,3197,8.660254037844387,2011
1044,5656,8.660254037844387,2011
1044,8319,8.660254037844387,2011
8612,9006,8.660254037844387,2011
1044,3198,10.0,2011
1044,6199,10.0,2011
1047,9152,10.0,2011
3088,9747,10.0,2011
3115,8612,10.0,2011
4482,9082,10.0,2011
4878,9455,10.0,2011
8291,9006,10.0,2011
9085,9979,10.0,2011
1044,9455,11.180339887498949,2011
1046,3088,11.180339887498949,2011
1046,9747,11.180339887498949,2011
1118,3528,11.180339887498949,2011
1309,1642,11.180339887498949,2011
1309,7859,11.180339887498949,2011
1485,8758,11.180339887498949,2011
3197,3198,11.180339887498949,2011
3197,6199,11.180339887498949,2011
4482,9459,11.180339887498949,2011
4482,9924,11.180339887498949,2011
4766,8775,11.180339887498949,2011
4878,9979,11.180339887498949,2011
5107,9152,11.180339887498949,2011
5656,6199,11.180339887498949,2011
5656,9613,11.180339887498949,2011
6167,8362,11.180339887498949,2011
6199,8319,11.180339887498949,2011
7859,8439,11.180339887498949,2011
7935,9122,11.180339887498949,2011
8291,8612,11.180339887498949,2011
8386,8526,11.180339887498949,2011
8612,8772,11.180339887498949,2011
8613,8883,11.180339887498949,2011
8733,9152,11.180339887498949,2011
8775,9445,11.180339887498949,2011
8832,9986,11.180339887498949,2011
9037,9177,11.180339887498949,2011
9085,9455,11.180339887498949,2011
9455,9613,11.180339887498949,2011
1044,9979,12.24744871391589,2011
1118,6421,12.24744871391589,2011
1118,9455,12.24744871391589,2011
1309,5107,12.24744871391589,2011
1329,3197,7.0710678118654755,2012
8082,9434,7.0710678118654755,2012
1329,3198,8.660254037844387,2012
4766,8524,8.660254037844387,2012
3138,8883,10.0,2012
3528,7426,10.0,2012
3528,9747,10.0,2012
7610,9486,10.0,2012
7859,9152,10.0,2012
8772,9006,10.0,2012
8775,9445,10.0,2012
1329,6199,11.180339887498949,2012
3138,7426,11.180339887498949,2012
3197,3198,11.180339887498949,2012
3197,6199,11.180339887498949,2012
3198,8766,11.180339887498949,2012
3528,3989,11.180339887498949,2012
3528,8613,11.180339887498949,2012
3528,9455,11.180339887498949,2012
3606,8752,11.180339887498949,2012
3989,7426,11.180339887498949,2012
3989,9747,11.180339887498949,2012
4004,8529,11.180339887498949,2012
4338,7536,11.180339887498949,2012
4766,8775,11.180339887498949,2012
4766,9082,11.180339887498949,2012
4766,9445,11.180339887498949,2012
4878,9085,11.180339887498949,2012
6167,6421,11.180339887498949,2012
6199,8319,11.180339887498949,2012
6199,9455,11.180339887498949,2012
6421,8871,11.180339887498949,2012
7426,8613,11.180339887498949,2012
7859,8853,11.180339887498949,2012
8319,9747,11.180339887498949,2012
8362,9609,11.180339887498949,2012
8871,9979,11.180339887498949,2012
9445,9749,11.180339887498949,2012
9455,9747,11.180339887498949,2012
1118,1627,12.24744871391589,2012
1329,8766,12.24744871391589,2012
1642,7929,12.24744871391589,2012
2155,6353,12.24744871391589,2012
2626,4859,12.24744871391589,2012
3197,8766,12.24744871391589,2012
3198,6199,12.24744871391589,2012
3528,4878,12.24744871391589,2012
3989,8613,12.24744871391589,2012
3989,9455,12.24744871391589,2012
4287,8486,12.24744871391589,2012
1119,3088,7.0710678118654755,2013
1329,3197,8.660254037844387,2013
1329,8319,8.660254037844387,2013
4482,8362,8.660254037844387,2013
4482,8892,8.660254037844387,2013
4878,8221,8.660254037844387,2013
5107,9445,8.660254037844387,2013
5318,8489,8.660254037844387,2013
5656,6199,8.660254037844387,2013
7536,9812,8.660254037844387,2013
8882,9459,8.660254037844387,2013
1329,3198,10.0,2013
3197,8319,10.0,2013
4482,9459,10.0,2013
5107,8775,10.0,2013
5449,9154,10.0,2013
6199,8319,10.0,2013
7821,8613,10.0,2013
7928,8871,10.0,2013
8362,8892,10.0,2013
9359,9459,10.0,2013
1329,6199,11.180339887498949,2013
1329,9455,11.180339887498949,2013
3115,9006,11.180339887498949,2013
3138,7821,11.180339887498949,2013
3138,8871,11.180339887498949,2013
3197,3198,11.180339887498949,2013
3197,8766,11.180339887498949,2013
3198,8319,11.180339887498949,2013
3528,8552,11.180339887498949,2013
3528,9455,11.180339887498949,2013
4338,9434,11.180339887498949,2013
4878,9979,11.180339887498949,2013
5656,8319,11.180339887498949,2013
6353,9106,11.180339887498949,2013
7928,8552,11.180339887498949,2013
8319,8766,11.180339887498949,2013
8524,9456,11.180339887498949,2013
8752,8882,11.180339887498949,2013
8775,9445,11.180339887498949,2013
1329,8766,12.24744871391589,2013
1642,7929,12.24744871391589,2013
