GroupA,GroupB,Distance,Group
3014,9351,0.000181594398497964,2013
5741,9995,0.00019235505760661908,2013
6219,8243,0.0002336511582541334,2013
1081,2724,0.0003265398766245653,2013
4744,8404,0.00034010061835942906,2013
8427,9447,0.00038458806369590093,2013
3145,6587,0.0004192027590761427,2013
3055,8253,0.00045717453508586914,2013
1355,8024,0.00046190644246735246,2013
7546,9791,0.0004709571358887388,2013
1702,3951,0.0005080778838646438,2013
2825,6974,0.0005190969685600066,2013
6413,8021,0.0005270748379757606,2013
5991,7256,0.0005405931418636101,2013
6579,6602,0.0005535542380243896,2013
2172,9901,0.000554137940525834,2013
3292,6587,0.0005731863499818246,2013
2102,5851,0.0006570507663354874,2013
6901,7863,0.0006582075353946948,2013
3078,3826,0.0006872476813555295,2013
3817,4873,0.0007012829800316922,2013
6538,8016,0.0007368187851852781,2013
4819,9721,0.0007623465623964876,2013
4855,8734,0.0007630326159073775,2013
1736,8512,0.0008037390666117972,2013
1273,2594,0.0008378806787447957,2013
2624,5245,0.0008559097493900936,2013
2865,7911,0.0008924698469172654,2013
1834,9984,0.0009388161731180844,2013
1223,5233,0.0009533471991574061,2013
2584,7325,0.0009572327817295445,2013
3514,7985,0.0009744147126582448,2013
3602,6524,0.0009890508223122652,2013
4024,5469,0.0009928220209758365,2013
1541,9521,0.0010356620671814198,2013
5244,6441,0.0010413176295571702,2013
6127,9494,0.0010826574179816362,2013
1911,1991,0.0010967411004401129,2013
1687,3216,0.0010995862017466607,2013
1188,1741,0.0011298750736727925,2013
3555,8023,0.0011484377749582109,2013
5506,9072,0.001173779459918478,2013
1036,9882,0.0011750547495523733,2013
5143,8465,0.0011922048833810095,2013
7462,8493,1.4132562029089968e-05,2014
1534,5076,3.645427381115951e-05,2014
3438,6042,0.00010717806895854665,2014
2712,5302,0.00011153460940249715,2014
2275,4942,0.00018516102267085444,2014
3055,9853,0.0002036549716422087,2014
4811,5397,0.00022500840640304887,2014
1214,7542,0.0002424713029824943,2014
4003,6166,0.0002649980553712794,2014
3971,7876,0.0002818150776420225,2014
4233,9034,0.00032172327394164313,2014
3894,9422,0.0003268950418373606,2014
4861,5437,0.00033384895874633,2014
4124,6141,0.00034563205036874933,2014
3734,4903,0.0003562604944136183,2014
4908,6164,0.00036288419249785875,2014
6413,7942,0.00037914007251060866,2014
5235,6227,0.0003796555108976918,2014
2401,9734,0.0004061039288956181,2014
2651,6176,0.00041475963706716357,2014
9649,9953,0.00046371862788419094,2014
6562,6653,0.0004935729574526704,2014
9523,9695,0.0005007204117646324,2014
3773,7553,0.0005158872564550165,2014
5341,6141,0.0005385810026155013,2014
4225,7213,0.0005529009022779974,2014
1339,6581,0.0005601515208581986,2014
1736,2136,0.0005702942881953277,2014
1507,5103,0.0005939189622665708,2014
2322,6834,0.0006173933007289634,2014
4855,6604,0.0006244270059596602,2014
1788,5709,0.0006277062790616128,2014
6629,6661,0.0006429517844139809,2014
3741,5403,0.0006484448811079346,2014
3431,4053,0.0006731652947280509,2014
2324,3205,0.0006999942610832477,2014
2989,6002,0.0007253766618191548,2014
1648,8881,0.0007482805687573091,2014
7431,8525,0.0007578378998118751,2014
5511,8822,0.0007685965382506765,2014
5441,5561,0.0008184236648958176,2014
8384,9269,0.0008194119757547469,2014
6823,8012,0.000822048806071507,2014
2252,8024,0.000875582686234111,2014
5683,7411,0.0008833070845639668,2014
4124,5341,0.0008842130529842507,2014
3421,7141,0.000900344688631094,2014
2286,8851,0.0009139034731902029,2014
1655,8337,0.0009338179634141852,2014
1132,7261,0.0009355490161055968,2014
1443,9732,5.930494495487437e-06,2015
5242,9563,1.1227718744066806e-05,2015
1975,3773,5.464644399921781e-05,2015
8734,9032,7.45888402775563e-05,2015
4844,7441,8.289589018772858e-05,2015
2021,2316,9.183844065319136e-05,2015
3451,6111,0.00010525049196985492,2015
1648,9996,0.00011054455910652905,2015
3171,5101,0.00011296728783349863,2015
1339,7742,0.00015332813256918598,2015
3201,3531,0.00015883869403410245,2015
8253,9447,0.00020225828603770424,2015
1817,5943,0.00021268377287242402,2015
6343,9525,0.0002502101118295741,2015
1060,2032,0.0002542448525275631,2015
9844,9914,0.000266988967183579,2015
1324,9143,0.00029594595213211505,2015
4942,6512,0.0002982634414081531,2015
7721,8477,0.0003022581112759326,2015
2627,9354,0.0003266150532112988,2015
6114,7848,0.0003290510667000035,2015
2331,9721,0.00034689721744030066,2015
3904,5508,0.00035322616560051756,2015
4261,5087,0.00037481470263855954,2015
2841,8715,0.0003927732195450062,2015
9008,9254,0.0004185629930475443,2015
1323,9469,0.00042233618242448756,2015
1452,5684,0.0004382688551629599,2015
3741,7215,0.00044015938945562993,2015
7841,9641,0.000498698577189316,2015
1042,2374,0.0005033058641288335,2015
1363,6311,0.0005212025812397769,2015
1343,8852,0.0005284274230348274,2015
6155,7541,0.0005355196251457528,2015
5095,8035,0.000537955075571972,2015
3442,6286,0.0005539798874565349,2015
4622,8307,0.0006647251023537137,2015
2215,5126,0.0007448008975643461,2015
1047,5281,0.0007866470665192082,2015
2165,6101,0.000787619653664251,2015
2981,5403,0.0007962357666997377,2015
3224,8932,0.0008141374724743855,2015
4849,7126,0.0008214482093933384,2015
5575,7333,0.0008583302708018437,2015
3064,9902,0.0008628893784248248,2015
6039,9161,0.0008661804429834774,2015
2261,2992,0.0008839854943119008,2015
3417,9755,0.000898706527664217,2015
3205,3452,0.0009139103103734669,2015
5015,9455,0.0009276039285168736,2015
4623,7848,3.087726958028725e-05,2016
6221,6351,3.3920791224772984e-05,2016
7203,9204,5.258167456645424e-05,2016
6089,9633,0.00010854450943043048,2016
5671,6262,0.00012758415033431447,2016
6043,6538,0.00015146685333888854,2016
3363,8014,0.0001919925125548616,2016
8313,9337,0.0002923643039594026,2016
3621,6311,0.00031114421764755207,2016
4681,8835,0.00032016616887631244,2016
1355,7582,0.00032054295192551763,2016
1771,5071,0.0003514517897542646,2016
7314,9886,0.00035289913671476825,2016
2394,9942,0.00040666435108960286,2016
3773,9665,0.0004333672921177367,2016
1768,9571,0.00043554530515166334,2016
7642,9463,0.0004445242063866317,2016
2585,5241,0.00044700911746531347,2016
3342,8266,0.0004635262716305988,2016
1562,8442,0.0004662528293408741,2016
1796,7591,0.0004668124771569637,2016
3227,6114,0.00047387979819291104,2016
2051,3512,0.00047913741593674786,2016
3267,6134,0.000540154370099799,2016
3261,6111,0.0005463635303613046,2016
4033,6678,0.0005467749948024903,2016
6067,6269,0.0005626114610777222,2016
7641,8567,0.0005856346307666627,2016
4835,6261,0.0005916263274059474,2016
3432,3642,0.0006418749607917107,2016
1363,9162,0.0007297426163290766,2016
5244,9903,0.0007314903330097877,2016
4664,9286,0.0007447951815606757,2016
5631,8625,0.0007458167351046541,2016
5057,7543,0.0007751587371274127,2016
8212,9501,0.0007906195869793464,2016
1757,7927,0.0007908626899961746,2016
5126,9284,0.0008045900915476523,2016
2172,9212,0.0008061054262213929,2016
6243,7894,0.0008433391589051098,2016
1317,3295,0.0008496496729151204,2016
6267,8061,0.0008558887739980037,2016
1352,2961,0.0008958592966621381,2016
4103,8152,0.0009372895500519007,2016
2623,9963,0.0009450868861335948,2016
1817,7522,0.000971208325893258,2016
2401,3255,0.0010143448342887496,2016
6265,9244,0.0010161227218077329,2016
4908,6412,0.0010394129851931666,2016
1972,6534,0.0010447004524962722,2016
5731,8551,1.2737175353549901e-05,2017
2013,7813,2.386347526339705e-05,2017
5236,6287,3.177070686888328e-05,2017
2131,5104,6.0836929122842776e-05,2017
7559,8731,6.5179460705167e-05,2017
2223,3291,7.740590100979716e-05,2017
9686,9982,8.141359049318453e-05,2017
2353,5212,8.381283336689194e-05,2017
1399,7853,8.386096732238002e-05,2017
1961,7912,0.00010765270991441866,2017
1356,7531,0.00014189186646262897,2017
2573,9136,0.00015571271995895586,2017
9401,9463,0.00018520801688737265,2017
1075,6222,0.00018539983270215998,2017
1608,6274,0.0002871285419701053,2017
2497,7006,0.00031116544411702307,2017
7234,7468,0.0003431029902571936,2017
1244,2042,0.0003867783508155753,2017
5013,8444,0.00039215415807802856,2017
5751,8081,0.00039765358104659754,2017
3643,9965,0.0004027254035747774,2017
2381,6585,0.000403096934178393,2017
1541,9851,0.0004094121591151634,2017
6562,9363,0.0004120276771857334,2017
1464,3646,0.00042673661698700016,2017
6013,8832,0.00046460298528927524,2017
5216,6822,0.00048037875791351325,2017
5251,6041,0.0005044380107506186,2017
1697,7885,0.0005281149666984675,2017
1032,1851,0.0005287930009956199,2017
2165,6711,0.0005715849778482607,2017
7641,9983,0.0006842612584705421,2017
9112,9247,0.0007547790709452329,2017
2498,9636,0.0007583993749449291,2017
3762,3772,0.000773818853474495,2017
2275,3572,0.0007961477495257441,2017
6661,8624,0.0008489462117609037,2017
6551,8338,0.0008596307491188782,2017
2435,7225,0.0008598420598104894,2017
3116,7315,0.0008915395870587872,2017
5383,5761,0.0009098027272216314,2017
8884,9414,0.0009396108930559421,2017
1035,4006,0.0009477706588256751,2017
2064,4225,0.0009506115358988154,2017
4033,9256,0.0010130603072866506,2017
5048,7665,0.0010363774207462484,2017
6821,8745,0.0010542846989096688,2017
7218,8475,0.0010751401201218869,2017
2114,4615,0.0011229127725869148,2017
1822,9502,0.0011281268336915673,2017
5511,9364,2.9589091013804136e-05,2018
7414,7545,7.144556556681891e-05,2018
7395,8153,7.831656472490067e-05,2018
7331,7813,0.00015457522033557325,2018
1719,6446,0.00017026824551180653,2018
8493,9971,0.00021568403263927394,2018
6445,7463,0.00023704118106593342,2018
6564,9687,0.000293270527720324,2018
3467,9648,0.00030532172647212974,2018
2806,7326,0.00031819083679351934,2018
6216,9721,0.00036480022637874754,2018
5251,9263,0.0003676049211094323,2018
6225,8651,0.0004070288779871589,2018
6582,9245,0.00045570196937205765,2018
6035,8413,0.00045684734561746154,2018
3137,9732,0.00048013453388762173,2018
2611,5553,0.00048583087209408404,2018
5246,5252,0.0005480266096640207,2018
5234,6732,0.0005891099764312457,2018
1627,5809,0.0006181073152333738,2018
5469,6255,0.0006298903460901784,2018
3862,6143,0.0006743484524918131,2018
2103,2441,0.0007273591827754444,2018
9247,9969,0.0007387524909461263,2018
3891,9171,0.0007413520552006503,2018
7213,9948,0.0007739642045976325,2018
4706,6685,0.0008194236674512467,2018
6438,6846,0.0008677789369357924,2018
3732,9083,0.0008733040685626747,2018
1757,2809,0.0009437643414571539,2018
7894,9686,0.0010225743239971052,2018
3111,3832,0.001022580254755212,2018
3921,9207,0.0010379800751252333,2018
5823,7064,0.0010984652712124898,2018
3553,3606,0.0011021643924493674,2018
7753,9284,0.0011093903813446104,2018
3417,6252,0.001110898422354012,2018
2511,5854,0.0011256038062583684,2018
1448,9673,0.0011424100903241197,2018
5215,9675,0.0011456219819478974,2018
6971,7311,0.0011702648084508382,2018
6097,7776,0.0011839542329994401,2018
4759,6093,0.001187808356462483,2018
6065,7885,0.001195104622411236,2018
1946,3053,0.0012382999775297776,2018
6077,8611,0.0012588792323526832,2018
2015,8172,0.0012872644195169869,2018
9619,9995,0.0012907685764105281,2018
1749,6271,0.0013133311480828525,2018
6365,6681,0.0013212460905265289,2018
