PostcodeA,PostcodeB,Distance,Group
6277,8644,0.0004549886455720298,2010
4064,7054,0.00046362470530425526,2010
2254,7441,0.00046400903556786943,2010
6011,6957,0.0004694861495408986,2010
1423,1716,0.0004824249307091577,2010
3237,8607,1.5676698268407563e-06,2011
8536,9978,2.9315084589143225e-05,2011
3849,4014,3.388781587432277e-05,2011
9645,9968,4.1891418192108176e-05,2011
2995,4005,4.689313269068407e-05,2011
2371,3116,6.322955391624419e-05,2011
1811,7411,7.481695143951583e-05,2011
1634,2191,7.752938884664218e-05,2011
2161,7555,8.413467297430088e-05,2011
2136,9446,0.00016249482447960872,2011
1681,8642,0.00017784088086614247,2011
1185,6601,0.00019307031899984395,2011
2082,8508,0.00019564162121810114,2011
2064,2314,0.00020564917934962068,2011
8011,9051,0.0002137673485265168,2011
5012,9154,0.0002233984558870361,2011
4021,4247,0.000238608227149939,2011
2411,2861,0.00024180264401252316,2011
6082,9674,0.0002427561314561899,2011
3703,6166,0.00028519620363454123,2011
4664,8715,0.000307055818566937,2011
6986,9356,0.00030792236694310304,2011
5243,8313,0.0003120120754971367,2011
1065,3036,0.00032911873579166695,2011
1759,8304,0.00034443442153531123,2011
4271,9503,0.00034981771347020185,2011
3412,3922,0.0003508776677847436,2011
2284,3526,0.0003543356454684954,2011
6311,9132,0.0003575637867356818,2011
8563,9008,0.0003684510569428312,2011
5141,6904,0.0003723957339190065,2011
4645,9693,0.0003750013593730728,2011
2924,3216,0.0003790105798913146,2011
3471,6095,0.0003825804675727795,2011
8759,9036,0.0004052797737159608,2011
4884,7102,0.00041515614880438534,2011
1921,9472,0.0004181826999030136,2011
3992,8602,0.00042263138188047833,2011
9304,9659,0.00042886116077056613,2011
3981,8281,0.00044657865188924006,2011
2518,6828,0.0004716464365799311,2011
9415,9862,0.00047828704771291086,2011
8532,9081,0.0005023620741724244,2011
1097,5041,0.000523546274919795,2011
5973,9482,0.0005299264185794073,2011
4061,9481,0.0005383122648652261,2011
6901,9251,0.0005503003352060887,2011
1761,3172,0.0005506037943092679,2011
2132,6922,0.0005515182427444643,2011
4107,6174,0.000560473611216139,2011
2995,8581,2.580573730881497e-05,2012
1338,5021,3.5367932653684875e-05,2012
4112,8442,4.133875492584593e-05,2012
3817,3921,4.177677008954106e-05,2012
1473,8315,5.440108552079437e-05,2012
3238,4614,7.042381517408103e-05,2012
3356,3573,7.914468906733418e-05,2012
8166,9774,8.709637063475384e-05,2012
5241,9005,9.552546758584413e-05,2012
6466,9617,0.00010973530780233887,2012
4714,9258,0.00012939284161461728,2012
5051,7813,0.00014776956727757806,2012
5853,9251,0.0001638642977326299,2012
2631,5392,0.00017634679272759968,2012
2586,9717,0.00018628699956479977,2012
1403,9495,0.0001922604721045218,2012
5872,6074,0.0002032025159053319,2012
6015,9433,0.0002129300859792238,2012
8316,9161,0.00021382689614313222,2012
7765,9047,0.00023467088720963147,2012
6002,8466,0.0002545321673323997,2012
3425,6905,0.0002579537678144561,2012
1277,8862,0.0002659187483260439,2012
4174,9247,0.0002670659911103712,2012
4191,6654,0.00026880276412555304,2012
8749,9404,0.00027567779795845127,2012
1383,3297,0.0002900820025786288,2012
2024,5211,0.00030441268785352804,2012
4145,6525,0.00030464897935189583,2012
5855,7437,0.000314120558130071,2012
4002,5331,0.0003162284916271574,2012
3911,9135,0.0003192505101168308,2012
3471,9591,0.00032141383871930884,2012
4132,9034,0.0003258112749904285,2012
4251,9628,0.0003347430272810925,2012
8742,9681,0.00034127548795481744,2012
1352,5932,0.0003483887848574341,2012
4032,9496,0.00037117721240065293,2012
3047,8744,0.0003920467263185401,2012
1561,8722,0.0004168190813658157,2012
7685,9283,0.0004228335300524577,2012
4101,5308,0.00043541334392216413,2012
1132,3832,0.0004432598155403866,2012
2133,3016,0.0004464334805902581,2012
1718,6971,0.0004564823132255924,2012
6137,8212,0.0004603508862146555,2012
6675,8425,0.0004608894778925787,2012
2394,8271,0.000464606979051041,2012
1681,7873,0.00047415202917022725,2012
2616,9619,0.0004950204683638049,2012
1749,2421,2.1066508736566902e-05,2013
2141,9034,4.742941854374294e-05,2013
3738,7531,4.861608618966784e-05,2013
3906,8052,5.010517789116875e-05,2013
1736,6132,5.2155825784439e-05,2013
3481,5085,5.3045079141611495e-05,2013
3252,3299,5.9942716234218096e-05,2013
1723,3434,6.687026565543874e-05,2013
3773,6988,9.102650881231966e-05,2013
1546,7003,0.00011052085541507495,2013
1053,8762,0.00011069802972940579,2013
6626,8508,0.00011121099450406291,2013
